Ashley Lab	US/CA/Stanford				
Date	heart		calories		steps
8/8/2016 16:36:16	69	8/8/2016 19:56:00	0.8727999926	8/8/2016 19:56:00	0
8/8/2016 16:36:19	69	8/8/2016 19:57:00	0.8727999926	8/8/2016 19:57:00	0
8/8/2016 16:36:22	69	8/8/2016 19:58:00	0.8727999926	8/8/2016 19:58:00	0
8/8/2016 16:36:25	69	8/8/2016 19:59:00	0.8727999926	8/8/2016 19:59:00	0
8/8/2016 16:36:28	69	8/8/2016 20:00:00	0.8727999926	8/8/2016 20:00:00	0
8/8/2016 16:36:30	70	8/8/2016 20:01:00	0.8727999926	8/8/2016 20:01:00	0
8/8/2016 16:36:33	71	8/8/2016 20:02:00	0.8727999926	8/8/2016 20:02:00	0
8/8/2016 16:36:34	71	8/8/2016 20:03:00	0.8727999926	8/8/2016 20:03:00	0
8/8/2016 16:36:35	71	8/8/2016 20:04:00	0.8727999926	8/8/2016 20:04:00	0
8/8/2016 16:36:36	71	8/8/2016 20:05:00	0.8727999926	8/8/2016 20:05:00	0
8/8/2016 16:36:39	71	8/8/2016 20:06:00	0.8727999926	8/8/2016 20:06:00	0
8/8/2016 16:36:42	71	8/8/2016 20:07:00	0.8727999926	8/8/2016 20:07:00	0
8/8/2016 16:36:44	72	8/8/2016 20:08:00	0.8727999926	8/8/2016 20:08:00	0
8/8/2016 16:36:45	73	8/8/2016 20:09:00	0.8727999926	8/8/2016 20:09:00	0
8/8/2016 16:36:46	73	8/8/2016 20:10:00	0.8727999926	8/8/2016 20:10:00	0
8/8/2016 16:36:49	73	8/8/2016 20:11:00	0.8727999926	8/8/2016 20:11:00	0
8/8/2016 16:36:52	73	8/8/2016 20:12:00	0.8727999926	8/8/2016 20:12:00	0
8/8/2016 16:36:55	73	8/8/2016 20:13:00	0.8727999926	8/8/2016 20:13:00	0
8/8/2016 16:36:58	73	8/8/2016 20:14:00	0.8727999926	8/8/2016 20:14:00	0
8/8/2016 16:36:59	73	8/8/2016 20:15:00	0.8727999926	8/8/2016 20:15:00	0
8/8/2016 16:37:02	73	8/8/2016 20:16:00	0.8727999926	8/8/2016 20:16:00	0
8/8/2016 16:37:05	73	8/8/2016 20:17:00	0.8727999926	8/8/2016 20:17:00	0
8/8/2016 16:37:08	73	8/8/2016 20:18:00	0.8727999926	8/8/2016 20:18:00	0
8/8/2016 16:37:11	73	8/8/2016 20:19:00	0.8727999926	8/8/2016 20:19:00	0
8/8/2016 16:37:14	73	8/8/2016 20:20:00	0.8727999926	8/8/2016 20:20:00	0
8/8/2016 16:37:16	73	8/8/2016 20:21:00	0.8727999926	8/8/2016 20:21:00	0
8/8/2016 16:37:19	73	8/8/2016 20:22:00	0.8727999926	8/8/2016 20:22:00	0
8/8/2016 16:37:22	73	8/8/2016 20:23:00	0.8727999926	8/8/2016 20:23:00	0
8/8/2016 16:37:25	73	8/8/2016 20:24:00	0.8727999926	8/8/2016 20:24:00	0
8/8/2016 16:37:26	73	8/8/2016 20:25:00	0.8727999926	8/8/2016 20:25:00	0
8/8/2016 16:37:29	73	8/8/2016 20:26:00	0.8727999926	8/8/2016 20:26:00	0
8/8/2016 16:37:31	74	8/8/2016 20:27:00	0.8727999926	8/8/2016 20:27:00	0
8/8/2016 16:37:33	75	8/8/2016 20:28:00	0.8727999926	8/8/2016 20:28:00	0
8/8/2016 16:37:35	76	8/8/2016 20:29:00	0.8727999926	8/8/2016 20:29:00	0
8/8/2016 16:37:38	76	8/8/2016 20:30:00	0.8727999926	8/8/2016 20:30:00	0
8/8/2016 16:37:39	77	8/8/2016 20:31:00	0.8727999926	8/8/2016 20:31:00	0
8/8/2016 16:37:40	78	8/8/2016 20:32:00	0.8727999926	8/8/2016 20:32:00	0
8/8/2016 16:37:41	79	8/8/2016 20:33:00	0.8727999926	8/8/2016 20:33:00	0
8/8/2016 16:37:44	80	8/8/2016 20:34:00	0.8727999926	8/8/2016 20:34:00	0
8/8/2016 16:37:46	81	8/8/2016 20:35:00	0.8727999926	8/8/2016 20:35:00	0
8/8/2016 16:37:47	82	8/8/2016 20:36:00	0.8727999926	8/8/2016 20:36:00	0
8/8/2016 16:37:48	83	8/8/2016 20:37:00	0.8727999926	8/8/2016 20:37:00	0
8/8/2016 16:37:50	84	8/8/2016 20:38:00	0.8727999926	8/8/2016 20:38:00	0
8/8/2016 16:37:51	85	8/8/2016 20:39:00	0.8727999926	8/8/2016 20:39:00	0
8/8/2016 16:37:53	86	8/8/2016 20:40:00	0.8727999926	8/8/2016 20:40:00	0
8/8/2016 16:37:54	87	8/8/2016 20:41:00	0.8727999926	8/8/2016 20:41:00	0
8/8/2016 16:37:55	89	8/8/2016 20:42:00	0.8727999926	8/8/2016 20:42:00	0
8/8/2016 16:37:56	90	8/8/2016 20:43:00	0.8727999926	8/8/2016 20:43:00	0
8/8/2016 16:37:57	92	8/8/2016 20:44:00	0.8727999926	8/8/2016 20:44:00	0
8/8/2016 16:37:58	96	8/8/2016 20:45:00	0.8727999926	8/8/2016 20:45:00	0
8/8/2016 16:37:59	101	8/8/2016 20:46:00	0.8727999926	8/8/2016 20:46:00	0
8/8/2016 16:38:00	102	8/8/2016 20:47:00	0.8727999926	8/8/2016 20:47:00	0
8/8/2016 16:38:03	102	8/8/2016 20:48:00	0.8727999926	8/8/2016 20:48:00	0
8/8/2016 16:38:06	102	8/8/2016 20:49:00	0.8727999926	8/8/2016 20:49:00	0
8/8/2016 16:38:07	102	8/8/2016 20:50:00	0.8727999926	8/8/2016 20:50:00	0
8/8/2016 16:38:10	103	8/8/2016 20:51:00	0.8727999926	8/8/2016 20:51:00	0
8/8/2016 16:38:12	104	8/8/2016 20:52:00	0.8727999926	8/8/2016 20:52:00	0
8/8/2016 16:38:14	103	8/8/2016 20:53:00	0.8727999926	8/8/2016 20:53:00	0
8/8/2016 16:38:15	102	8/8/2016 20:54:00	0.8727999926	8/8/2016 20:54:00	0
8/8/2016 16:38:16	101	8/8/2016 20:55:00	0.8727999926	8/8/2016 20:55:00	0
8/8/2016 16:38:17	100	8/8/2016 20:56:00	0.8727999926	8/8/2016 20:56:00	0
8/8/2016 16:38:18	99	8/8/2016 20:57:00	0.8727999926	8/8/2016 20:57:00	0
8/8/2016 16:38:21	99	8/8/2016 20:58:00	0.8727999926	8/8/2016 20:58:00	0
8/8/2016 16:38:24	99	8/8/2016 20:59:00	0.8727999926	8/8/2016 20:59:00	0
8/8/2016 16:38:27	99	8/8/2016 21:00:00	0.8727999926	8/8/2016 21:00:00	0
8/8/2016 16:38:28	98	8/8/2016 21:01:00	0.8727999926	8/8/2016 21:01:00	0
8/8/2016 16:38:30	99	8/8/2016 21:02:00	0.8727999926	8/8/2016 21:02:00	0
8/8/2016 16:38:32	100	8/8/2016 21:03:00	0.8727999926	8/8/2016 21:03:00	0
8/8/2016 16:38:34	101	8/8/2016 21:04:00	0.8727999926	8/8/2016 21:04:00	0
8/8/2016 16:38:36	102	8/8/2016 21:05:00	0.8727999926	8/8/2016 21:05:00	0
8/8/2016 16:38:37	102	8/8/2016 21:06:00	0.8727999926	8/8/2016 21:06:00	0
8/8/2016 16:38:39	103	8/8/2016 21:07:00	0.8727999926	8/8/2016 21:07:00	0
8/8/2016 16:38:40	103	8/8/2016 21:08:00	0.8727999926	8/8/2016 21:08:00	0
8/8/2016 16:38:41	103	8/8/2016 21:09:00	0.8727999926	8/8/2016 21:09:00	0
8/8/2016 16:38:42	104	8/8/2016 21:10:00	0.8727999926	8/8/2016 21:10:00	0
8/8/2016 16:38:44	105	8/8/2016 21:11:00	0.8727999926	8/8/2016 21:11:00	0
8/8/2016 16:38:45	106	8/8/2016 21:12:00	0.8727999926	8/8/2016 21:12:00	0
8/8/2016 16:38:46	105	8/8/2016 21:13:00	0.8727999926	8/8/2016 21:13:00	0
8/8/2016 16:38:49	105	8/8/2016 21:14:00	0.8727999926	8/8/2016 21:14:00	0
8/8/2016 16:38:52	105	8/8/2016 21:15:00	0.8727999926	8/8/2016 21:15:00	0
8/8/2016 16:38:55	105	8/8/2016 21:16:00	0.8727999926	8/8/2016 21:16:00	0
8/8/2016 16:38:57	106	8/8/2016 21:17:00	0.8727999926	8/8/2016 21:17:00	0
8/8/2016 16:38:58	107	8/8/2016 21:18:00	0.8727999926	8/8/2016 21:18:00	0
8/8/2016 16:39:01	107	8/8/2016 21:19:00	0.8727999926	8/8/2016 21:19:00	0
8/8/2016 16:39:03	108	8/8/2016 21:20:00	0.8727999926	8/8/2016 21:20:00	0
8/8/2016 16:39:06	107	8/8/2016 21:21:00	0.8727999926	8/8/2016 21:21:00	0
8/8/2016 16:39:07	105	8/8/2016 21:22:00	0.8727999926	8/8/2016 21:22:00	0
8/8/2016 16:39:08	103	8/8/2016 21:23:00	0.8727999926	8/8/2016 21:23:00	0
8/8/2016 16:39:09	101	8/8/2016 21:24:00	0.8727999926	8/8/2016 21:24:00	0
8/8/2016 16:39:10	100	8/8/2016 21:25:00	0.8727999926	8/8/2016 21:25:00	0
8/8/2016 16:39:13	101	8/8/2016 21:26:00	0.8727999926	8/8/2016 21:26:00	0
8/8/2016 16:39:14	102	8/8/2016 21:27:00	0.8727999926	8/8/2016 21:27:00	0
8/8/2016 16:39:15	103	8/8/2016 21:28:00	0.8727999926	8/8/2016 21:28:00	0
8/8/2016 16:39:16	104	8/8/2016 21:29:00	0.8727999926	8/8/2016 21:29:00	0
8/8/2016 16:39:19	104	8/8/2016 21:30:00	0.8727999926	8/8/2016 21:30:00	0
8/8/2016 16:39:22	104	8/8/2016 21:31:00	0.8727999926	8/8/2016 21:31:00	0
8/8/2016 16:39:24	102	8/8/2016 21:32:00	0.8727999926	8/8/2016 21:32:00	0
8/8/2016 16:39:25	101	8/8/2016 21:33:00	0.8727999926	8/8/2016 21:33:00	0
8/8/2016 16:39:26	99	8/8/2016 21:34:00	0.8727999926	8/8/2016 21:34:00	0
8/8/2016 16:39:27	98	8/8/2016 21:35:00	0.8727999926	8/8/2016 21:35:00	0
8/8/2016 16:39:28	97	8/8/2016 21:36:00	0.8727999926	8/8/2016 21:36:00	0
8/8/2016 16:39:29	96	8/8/2016 21:37:00	0.8727999926	8/8/2016 21:37:00	0
8/8/2016 16:39:30	95	8/8/2016 21:38:00	0.8727999926	8/8/2016 21:38:00	0
8/8/2016 16:39:31	94	8/8/2016 21:39:00	0.8727999926	8/8/2016 21:39:00	0
8/8/2016 16:39:32	95	8/8/2016 21:40:00	0.8727999926	8/8/2016 21:40:00	0
8/8/2016 16:39:35	95	8/8/2016 21:41:00	0.8727999926	8/8/2016 21:41:00	0
8/8/2016 16:39:36	96	8/8/2016 21:42:00	0.8727999926	8/8/2016 21:42:00	0
8/8/2016 16:39:37	97	8/8/2016 21:43:00	0.8727999926	8/8/2016 21:43:00	0
8/8/2016 16:39:40	98	8/8/2016 21:44:00	0.8727999926	8/8/2016 21:44:00	0
8/8/2016 16:39:43	98	8/8/2016 21:45:00	0.8727999926	8/8/2016 21:45:00	0
8/8/2016 16:39:46	98	8/8/2016 21:46:00	0.8727999926	8/8/2016 21:46:00	0
8/8/2016 16:39:47	99	8/8/2016 21:47:00	0.8727999926	8/8/2016 21:47:00	0
8/8/2016 16:39:50	99	8/8/2016 21:48:00	0.8727999926	8/8/2016 21:48:00	0
8/8/2016 16:39:53	100	8/8/2016 21:49:00	0.8727999926	8/8/2016 21:49:00	0
8/8/2016 16:39:56	101	8/8/2016 21:50:00	0.8727999926	8/8/2016 21:50:00	0
8/8/2016 16:39:59	101	8/8/2016 21:51:00	0.8727999926	8/8/2016 21:51:00	0
8/8/2016 16:40:02	101	8/8/2016 21:52:00	0.8727999926	8/8/2016 21:52:00	0
8/8/2016 16:40:04	102	8/8/2016 21:53:00	0.8727999926	8/8/2016 21:53:00	0
8/8/2016 16:40:06	101	8/8/2016 21:54:00	0.8727999926	8/8/2016 21:54:00	0
8/8/2016 16:40:07	102	8/8/2016 21:55:00	0.8727999926	8/8/2016 21:55:00	0
8/8/2016 16:40:10	102	8/8/2016 21:56:00	0.8727999926	8/8/2016 21:56:00	0
8/8/2016 16:40:13	102	8/8/2016 21:57:00	0.8727999926	8/8/2016 21:57:00	0
8/8/2016 16:40:16	101	8/8/2016 21:58:00	0.8727999926	8/8/2016 21:58:00	0
8/8/2016 16:40:17	99	8/8/2016 21:59:00	0.8727999926	8/8/2016 21:59:00	0
8/8/2016 16:40:20	99	8/8/2016 22:00:00	0.8727999926	8/8/2016 22:00:00	0
8/8/2016 16:40:23	99	8/8/2016 22:01:00	0.8727999926	8/8/2016 22:01:00	0
8/8/2016 16:40:26	99	8/8/2016 22:02:00	0.8727999926	8/8/2016 22:02:00	0
8/8/2016 16:40:27	99	8/8/2016 22:03:00	0.8727999926	8/8/2016 22:03:00	0
8/8/2016 16:40:28	99	8/8/2016 22:04:00	0.8727999926	8/8/2016 22:04:00	0
8/8/2016 16:40:31	99	8/8/2016 22:05:00	0.8727999926	8/8/2016 22:05:00	0
8/8/2016 16:40:34	99	8/8/2016 22:06:00	0.8727999926	8/8/2016 22:06:00	0
8/8/2016 16:40:36	98	8/8/2016 22:07:00	0.8727999926	8/8/2016 22:07:00	0
8/8/2016 16:40:39	98	8/8/2016 22:08:00	0.8727999926	8/8/2016 22:08:00	0
8/8/2016 16:40:40	98	8/8/2016 22:09:00	0.8727999926	8/8/2016 22:09:00	0
8/8/2016 16:40:43	98	8/8/2016 22:10:00	0.8727999926	8/8/2016 22:10:00	0
8/8/2016 16:40:46	98	8/8/2016 22:11:00	0.8727999926	8/8/2016 22:11:00	0
8/8/2016 16:40:47	98	8/8/2016 22:12:00	0.8727999926	8/8/2016 22:12:00	0
8/8/2016 16:40:50	98	8/8/2016 22:13:00	0.8727999926	8/8/2016 22:13:00	0
8/8/2016 16:40:53	98	8/8/2016 22:14:00	0.8727999926	8/8/2016 22:14:00	0
8/8/2016 16:40:56	98	8/8/2016 22:15:00	0.8727999926	8/8/2016 22:15:00	0
8/8/2016 16:40:59	98	8/8/2016 22:16:00	0.8727999926	8/8/2016 22:16:00	0
8/8/2016 16:41:02	98	8/8/2016 22:17:00	0.8727999926	8/8/2016 22:17:00	0
8/8/2016 16:41:05	98	8/8/2016 22:18:00	0.8727999926	8/8/2016 22:18:00	0
8/8/2016 16:41:07	97	8/8/2016 22:19:00	0.8727999926	8/8/2016 22:19:00	0
8/8/2016 16:41:08	96	8/8/2016 22:20:00	0.8727999926	8/8/2016 22:20:00	0
8/8/2016 16:41:09	95	8/8/2016 22:21:00	0.8727999926	8/8/2016 22:21:00	0
8/8/2016 16:41:10	94	8/8/2016 22:22:00	0.8727999926	8/8/2016 22:22:00	0
8/8/2016 16:41:11	93	8/8/2016 22:23:00	0.8727999926	8/8/2016 22:23:00	0
8/8/2016 16:41:14	93	8/8/2016 22:24:00	0.8727999926	8/8/2016 22:24:00	0
8/8/2016 16:41:16	92	8/8/2016 22:25:00	0.8727999926	8/8/2016 22:25:00	0
8/8/2016 16:41:19	93	8/8/2016 22:26:00	0.8727999926	8/8/2016 22:26:00	0
8/8/2016 16:41:22	93	8/8/2016 22:27:00	0.8727999926	8/8/2016 22:27:00	0
8/8/2016 16:41:23	94	8/8/2016 22:28:00	0.8727999926	8/8/2016 22:28:00	0
8/8/2016 16:41:26	95	8/8/2016 22:29:00	0.8727999926	8/8/2016 22:29:00	0
8/8/2016 16:41:27	95	8/8/2016 22:30:00	0.8727999926	8/8/2016 22:30:00	0
8/8/2016 16:41:29	96	8/8/2016 22:31:00	0.8727999926	8/8/2016 22:31:00	0
8/8/2016 16:41:32	97	8/8/2016 22:32:00	0.8727999926	8/8/2016 22:32:00	0
8/8/2016 16:41:33	98	8/8/2016 22:33:00	0.8727999926	8/8/2016 22:33:00	0
8/8/2016 16:41:34	99	8/8/2016 22:34:00	0.8727999926	8/8/2016 22:34:00	0
8/8/2016 16:41:35	100	8/8/2016 22:35:00	0.8727999926	8/8/2016 22:35:00	0
8/8/2016 16:41:36	101	8/8/2016 22:36:00	0.8727999926	8/8/2016 22:36:00	0
8/8/2016 16:41:38	102	8/8/2016 22:37:00	0.8727999926	8/8/2016 22:37:00	0
8/8/2016 16:41:41	103	8/8/2016 22:38:00	0.8727999926	8/8/2016 22:38:00	0
8/8/2016 16:41:42	104	8/8/2016 22:39:00	0.8727999926	8/8/2016 22:39:00	0
8/8/2016 16:41:43	105	8/8/2016 22:40:00	0.8727999926	8/8/2016 22:40:00	0
8/8/2016 16:41:44	106	8/8/2016 22:41:00	0.8727999926	8/8/2016 22:41:00	0
8/8/2016 16:41:45	107	8/8/2016 22:42:00	0.8727999926	8/8/2016 22:42:00	0
8/8/2016 16:41:47	108	8/8/2016 22:43:00	0.8727999926	8/8/2016 22:43:00	0
8/8/2016 16:41:49	108	8/8/2016 22:44:00	0.8727999926	8/8/2016 22:44:00	0
8/8/2016 16:41:51	107	8/8/2016 22:45:00	0.8727999926	8/8/2016 22:45:00	0
8/8/2016 16:41:54	106	8/8/2016 22:46:00	0.8727999926	8/8/2016 22:46:00	0
8/8/2016 16:41:55	107	8/8/2016 22:47:00	0.8727999926	8/8/2016 22:47:00	0
8/8/2016 16:41:57	108	8/8/2016 22:48:00	0.8727999926	8/8/2016 22:48:00	0
8/8/2016 16:41:58	109	8/8/2016 22:49:00	0.8727999926	8/8/2016 22:49:00	0
8/8/2016 16:42:00	110	8/8/2016 22:50:00	0.8727999926	8/8/2016 22:50:00	0
8/8/2016 16:42:01	111	8/8/2016 22:51:00	0.8727999926	8/8/2016 22:51:00	0
8/8/2016 16:42:02	111	8/8/2016 22:52:00	0.8727999926	8/8/2016 22:52:00	0
8/8/2016 16:42:03	112	8/8/2016 22:53:00	0.8727999926	8/8/2016 22:53:00	0
8/8/2016 16:42:04	113	8/8/2016 22:54:00	0.8727999926	8/8/2016 22:54:00	0
8/8/2016 16:42:05	114	8/8/2016 22:55:00	0.8727999926	8/8/2016 22:55:00	0
8/8/2016 16:42:06	115	8/8/2016 22:56:00	0.8727999926	8/8/2016 22:56:00	0
8/8/2016 16:42:07	116	8/8/2016 22:57:00	0.8727999926	8/8/2016 22:57:00	0
8/8/2016 16:42:09	117	8/8/2016 22:58:00	0.8727999926	8/8/2016 22:58:00	0
8/8/2016 16:42:11	118	8/8/2016 22:59:00	0.8727999926	8/8/2016 22:59:00	0
8/8/2016 16:42:12	119	8/8/2016 23:00:00	0.8727999926	8/8/2016 23:00:00	0
8/8/2016 16:42:13	120	8/8/2016 23:01:00	0.8727999926	8/8/2016 23:01:00	0
8/8/2016 16:42:14	121	8/8/2016 23:02:00	0.8727999926	8/8/2016 23:02:00	0
8/8/2016 16:42:15	122	8/8/2016 23:03:00	0.8727999926	8/8/2016 23:03:00	0
8/8/2016 16:42:16	123	8/8/2016 23:04:00	0.8727999926	8/8/2016 23:04:00	0
8/8/2016 16:42:19	123	8/8/2016 23:05:00	0.8727999926	8/8/2016 23:05:00	0
8/8/2016 16:42:20	124	8/8/2016 23:06:00	0.8727999926	8/8/2016 23:06:00	0
8/8/2016 16:42:21	125	8/8/2016 23:07:00	0.8727999926	8/8/2016 23:07:00	0
8/8/2016 16:42:24	125	8/8/2016 23:08:00	0.8727999926	8/8/2016 23:08:00	0
8/8/2016 16:42:27	125	8/8/2016 23:09:00	0.8727999926	8/8/2016 23:09:00	0
8/8/2016 16:42:30	125	8/8/2016 23:10:00	0.8727999926	8/8/2016 23:10:00	0
8/8/2016 16:42:31	123	8/8/2016 23:11:00	0.8727999926	8/8/2016 23:11:00	0
8/8/2016 16:42:32	122	8/8/2016 23:12:00	0.8727999926	8/8/2016 23:12:00	0
8/8/2016 16:42:33	121	8/8/2016 23:13:00	0.8727999926	8/8/2016 23:13:00	0
8/8/2016 16:42:34	119	8/8/2016 23:14:00	0.8727999926	8/8/2016 23:14:00	0
8/8/2016 16:42:35	118	8/8/2016 23:15:00	0.8727999926	8/8/2016 23:15:00	0
8/8/2016 16:42:36	117	8/8/2016 23:16:00	0.8727999926	8/8/2016 23:16:00	0
8/8/2016 16:42:37	116	8/8/2016 23:17:00	0.8727999926	8/8/2016 23:17:00	0
8/8/2016 16:42:38	115	8/8/2016 23:18:00	0.8727999926	8/8/2016 23:18:00	0
8/8/2016 16:42:41	114	8/8/2016 23:19:00	0.8727999926	8/8/2016 23:19:00	0
8/8/2016 16:42:44	114	8/8/2016 23:20:00	0.8727999926	8/8/2016 23:20:00	0
8/8/2016 16:42:45	115	8/8/2016 23:21:00	0.8727999926	8/8/2016 23:21:00	0
8/8/2016 16:42:46	116	8/8/2016 23:22:00	0.8727999926	8/8/2016 23:22:00	0
8/8/2016 16:42:48	117	8/8/2016 23:23:00	0.8727999926	8/8/2016 23:23:00	0
8/8/2016 16:42:49	117	8/8/2016 23:24:00	0.8727999926	8/8/2016 23:24:00	0
8/8/2016 16:42:52	117	8/8/2016 23:25:00	0.8727999926	8/8/2016 23:25:00	0
8/8/2016 16:42:55	117	8/8/2016 23:26:00	0.8727999926	8/8/2016 23:26:00	0
8/8/2016 16:42:58	117	8/8/2016 23:27:00	0.8727999926	8/8/2016 23:27:00	0
8/8/2016 16:42:59	118	8/8/2016 23:28:00	0.8727999926	8/8/2016 23:28:00	0
8/8/2016 16:43:02	118	8/8/2016 23:29:00	0.8727999926	8/8/2016 23:29:00	0
8/8/2016 16:43:03	117	8/8/2016 23:30:00	0.8727999926	8/8/2016 23:30:00	0
8/8/2016 16:43:06	117	8/8/2016 23:31:00	0.8727999926	8/8/2016 23:31:00	0
8/8/2016 16:43:07	116	8/8/2016 23:32:00	0.8727999926	8/8/2016 23:32:00	0
8/8/2016 16:43:08	117	8/8/2016 23:33:00	0.8727999926	8/8/2016 23:33:00	0
8/8/2016 16:43:10	118	8/8/2016 23:34:00	0.8727999926	8/8/2016 23:34:00	0
8/8/2016 16:43:12	120	8/8/2016 23:35:00	0.8727999926	8/8/2016 23:35:00	0
8/8/2016 16:43:14	121	8/8/2016 23:36:00	0.8727999926	8/8/2016 23:36:00	0
8/8/2016 16:43:17	121	8/8/2016 23:37:00	0.8727999926	8/8/2016 23:37:00	0
8/8/2016 16:43:18	122	8/8/2016 23:38:00	0.8727999926	8/8/2016 23:38:00	0
8/8/2016 16:43:19	123	8/8/2016 23:39:00	0.8727999926	8/8/2016 23:39:00	0
8/8/2016 16:43:21	122	8/8/2016 23:40:00	0.8727999926	8/8/2016 23:40:00	0
8/8/2016 16:43:22	120	8/8/2016 23:41:00	0.8727999926	8/8/2016 23:41:00	0
8/8/2016 16:43:23	119	8/8/2016 23:42:00	0.8727999926	8/8/2016 23:42:00	0
8/8/2016 16:43:24	118	8/8/2016 23:43:00	0.8727999926	8/8/2016 23:43:00	0
8/8/2016 16:43:26	117	8/8/2016 23:44:00	0.8727999926	8/8/2016 23:44:00	0
8/8/2016 16:43:27	116	8/8/2016 23:45:00	0.8727999926	8/8/2016 23:45:00	0
8/8/2016 16:43:29	117	8/8/2016 23:46:00	0.8727999926	8/8/2016 23:46:00	0
8/8/2016 16:43:31	118	8/8/2016 23:47:00	0.8727999926	8/8/2016 23:47:00	0
8/8/2016 16:43:32	119	8/8/2016 23:48:00	0.8727999926	8/8/2016 23:48:00	0
8/8/2016 16:43:34	118	8/8/2016 23:49:00	0.8727999926	8/8/2016 23:49:00	0
8/8/2016 16:43:35	116	8/8/2016 23:50:00	0.8727999926	8/8/2016 23:50:00	0
8/8/2016 16:43:36	116	8/8/2016 23:51:00	0.8727999926	8/8/2016 23:51:00	0
8/8/2016 16:43:37	117	8/8/2016 23:52:00	0.8727999926	8/8/2016 23:52:00	0
8/8/2016 16:43:39	118	8/8/2016 23:53:00	0.8727999926	8/8/2016 23:53:00	0
8/8/2016 16:43:40	119	8/8/2016 23:54:00	0.8727999926	8/8/2016 23:54:00	0
8/8/2016 16:43:41	120	8/8/2016 23:55:00	0.8727999926	8/8/2016 23:55:00	0
8/8/2016 16:43:42	121	8/8/2016 23:56:00	0.8727999926	8/8/2016 23:56:00	0
8/8/2016 16:43:43	122	8/8/2016 23:57:00	0.8727999926	8/8/2016 23:57:00	0
8/8/2016 16:43:46	122	8/8/2016 23:58:00	0.8727999926	8/8/2016 23:58:00	0
8/8/2016 16:43:47	123	8/8/2016 23:59:00	0.8727999926	8/8/2016 23:59:00	0
8/8/2016 16:43:48	122				
8/8/2016 16:43:49	121				
8/8/2016 16:43:50	120				
8/8/2016 16:43:51	121				
8/8/2016 16:43:53	122				
8/8/2016 16:43:56	122				
8/8/2016 16:43:59	122				
8/8/2016 16:44:01	123				
8/8/2016 16:44:02	123				
8/8/2016 16:44:03	122				
8/8/2016 16:44:04	122				
8/8/2016 16:44:06	121				
8/8/2016 16:44:09	121				
8/8/2016 16:44:10	120				
8/8/2016 16:44:13	119				
8/8/2016 16:44:15	120				
8/8/2016 16:44:16	121				
8/8/2016 16:44:19	119				
8/8/2016 16:44:20	118				
8/8/2016 16:44:22	118				
8/8/2016 16:44:23	119				
8/8/2016 16:44:24	120				
8/8/2016 16:44:25	121				
8/8/2016 16:44:27	122				
8/8/2016 16:44:28	123				
8/8/2016 16:44:29	124				
8/8/2016 16:44:30	125				
8/8/2016 16:44:32	126				
8/8/2016 16:44:34	127				
8/8/2016 16:44:36	128				
8/8/2016 16:44:37	129				
8/8/2016 16:44:38	130				
8/8/2016 16:44:41	131				
8/8/2016 16:44:44	131				
8/8/2016 16:44:45	129				
8/8/2016 16:44:46	128				
8/8/2016 16:44:47	127				
8/8/2016 16:44:48	126				
8/8/2016 16:44:49	125				
8/8/2016 16:44:50	124				
8/8/2016 16:44:51	123				
8/8/2016 16:44:53	122				
8/8/2016 16:44:54	121				
8/8/2016 16:44:56	122				
8/8/2016 16:44:57	123				
8/8/2016 16:44:58	124				
8/8/2016 16:44:59	125				
8/8/2016 16:45:02	125				
8/8/2016 16:45:04	126				
8/8/2016 16:45:06	125				
8/8/2016 16:45:07	124				
8/8/2016 16:45:08	123				
8/8/2016 16:45:09	122				
8/8/2016 16:45:10	121				
8/8/2016 16:45:13	121				
8/8/2016 16:45:14	122				
8/8/2016 16:45:15	123				
8/8/2016 16:45:16	125				
8/8/2016 16:45:17	126				
8/8/2016 16:45:20	126				
8/8/2016 16:45:22	125				
8/8/2016 16:45:24	124				
8/8/2016 16:45:27	124				
8/8/2016 16:45:30	123				
8/8/2016 16:45:31	122				
8/8/2016 16:45:32	121				
8/8/2016 16:45:33	120				
8/8/2016 16:45:34	119				
8/8/2016 16:45:35	118				
8/8/2016 16:45:36	117				
8/8/2016 16:45:37	116				
8/8/2016 16:45:40	116				
8/8/2016 16:45:41	116				
8/8/2016 16:45:42	114				
8/8/2016 16:45:45	114				
8/8/2016 16:45:48	114				
8/8/2016 16:45:51	114				
8/8/2016 16:45:53	115				
8/8/2016 16:45:54	116				
8/8/2016 16:45:55	115				
8/8/2016 16:45:57	114				
8/8/2016 16:46:00	114				
8/8/2016 16:46:01	115				
8/8/2016 16:46:03	114				
8/8/2016 16:46:05	115				
8/8/2016 16:46:06	116				
8/8/2016 16:46:09	117				
8/8/2016 16:46:12	117				
8/8/2016 16:46:13	118				
8/8/2016 16:46:15	116				
8/8/2016 16:46:16	115				
8/8/2016 16:46:19	115				
8/8/2016 16:46:20	114				
8/8/2016 16:46:23	115				
8/8/2016 16:46:24	116				
8/8/2016 16:46:27	116				
8/8/2016 16:46:30	116				
8/8/2016 16:46:32	115				
8/8/2016 16:46:33	114				
8/8/2016 16:46:34	113				
8/8/2016 16:46:36	112				
8/8/2016 16:46:37	113				
8/8/2016 16:46:38	114				
8/8/2016 16:46:41	114				
8/8/2016 16:46:44	113				
8/8/2016 16:46:45	112				
8/8/2016 16:46:47	111				
8/8/2016 16:46:48	111				
8/8/2016 16:46:50	110				
8/8/2016 16:46:52	111				
