Ashley Lab	US/CA/Stanford				
Date	heart		calories		steps
		7/28/2016 12:35:00	0.9057000279	7/28/2016 12:35:00	0
		7/28/2016 12:36:00	0.9057000279	7/28/2016 12:36:00	0
		7/28/2016 12:37:00	0.9057000279	7/28/2016 12:37:00	0
		7/28/2016 12:38:00	0.9057000279	7/28/2016 12:38:00	0
		7/28/2016 12:39:00	0.9057000279	7/28/2016 12:39:00	0
		7/28/2016 12:40:00	0.9057000279	7/28/2016 12:40:00	0
		7/28/2016 12:41:00	0.9057000279	7/28/2016 12:41:00	0
		7/28/2016 12:42:00	0.9057000279	7/28/2016 12:42:00	0
		7/28/2016 12:43:00	0.9057000279	7/28/2016 12:43:00	0
		7/28/2016 12:44:00	0.9057000279	7/28/2016 12:44:00	0
		7/28/2016 12:45:00	0.9057000279	7/28/2016 12:45:00	0
		7/28/2016 12:46:00	0.9057000279	7/28/2016 12:46:00	0
		7/28/2016 12:47:00	0.9057000279	7/28/2016 12:47:00	0
		7/28/2016 12:48:00	0.9057000279	7/28/2016 12:48:00	0
		7/28/2016 12:49:00	0.9057000279	7/28/2016 12:49:00	0
		7/28/2016 12:50:00	0.9057000279	7/28/2016 12:50:00	0
		7/28/2016 12:51:00	0.9057000279	7/28/2016 12:51:00	0
		7/28/2016 12:52:00	0.9057000279	7/28/2016 12:52:00	0
		7/28/2016 12:53:00	0.9057000279	7/28/2016 12:53:00	0
		7/28/2016 12:54:00	0.9057000279	7/28/2016 12:54:00	0
		7/28/2016 12:55:00	0.9057000279	7/28/2016 12:55:00	0
		7/28/2016 12:56:00	0.9057000279	7/28/2016 12:56:00	0
		7/28/2016 12:57:00	0.9057000279	7/28/2016 12:57:00	0
		7/28/2016 12:58:00	0.9057000279	7/28/2016 12:58:00	0
		7/28/2016 12:59:00	0.9057000279	7/28/2016 12:59:00	0
		7/28/2016 13:00:00	0.9057000279	7/28/2016 13:00:00	0
		7/28/2016 13:01:00	0.9057000279	7/28/2016 13:01:00	0
		7/28/2016 13:02:00	0.9057000279	7/28/2016 13:02:00	0
		7/28/2016 13:03:00	0.9057000279	7/28/2016 13:03:00	0
		7/28/2016 13:04:00	0.9057000279	7/28/2016 13:04:00	0
		7/28/2016 13:05:00	0.9057000279	7/28/2016 13:05:00	0
		7/28/2016 13:06:00	0.9057000279	7/28/2016 13:06:00	0
		7/28/2016 13:07:00	0.9057000279	7/28/2016 13:07:00	0
		7/28/2016 13:08:00	0.9057000279	7/28/2016 13:08:00	0
		7/28/2016 13:09:00	0.9057000279	7/28/2016 13:09:00	0
		7/28/2016 13:10:00	0.9057000279	7/28/2016 13:10:00	0
		7/28/2016 13:11:00	0.9057000279	7/28/2016 13:11:00	0
		7/28/2016 13:12:00	0.9057000279	7/28/2016 13:12:00	0
		7/28/2016 13:13:00	0.9057000279	7/28/2016 13:13:00	0
		7/28/2016 13:14:00	0.9057000279	7/28/2016 13:14:00	0
		7/28/2016 13:15:00	0.9057000279	7/28/2016 13:15:00	0
		7/28/2016 13:16:00	0.9057000279	7/28/2016 13:16:00	0
		7/28/2016 13:17:00	0.9057000279	7/28/2016 13:17:00	0
		7/28/2016 13:18:00	0.9057000279	7/28/2016 13:18:00	0
		7/28/2016 13:19:00	0.9057000279	7/28/2016 13:19:00	0
		7/28/2016 13:20:00	0.9057000279	7/28/2016 13:20:00	0
		7/28/2016 13:21:00	0.9057000279	7/28/2016 13:21:00	0
		7/28/2016 13:22:00	0.9057000279	7/28/2016 13:22:00	0
		7/28/2016 13:23:00	0.9057000279	7/28/2016 13:23:00	0
		7/28/2016 13:24:00	0.9057000279	7/28/2016 13:24:00	0
		7/28/2016 13:25:00	0.9057000279	7/28/2016 13:25:00	0
		7/28/2016 13:26:00	0.9057000279	7/28/2016 13:26:00	0
		7/28/2016 13:27:00	0.9057000279	7/28/2016 13:27:00	0
		7/28/2016 13:28:00	0.9057000279	7/28/2016 13:28:00	0
		7/28/2016 13:29:00	0.9057000279	7/28/2016 13:29:00	0
		7/28/2016 13:30:00	0.9057000279	7/28/2016 13:30:00	0
		7/28/2016 13:31:00	0.9057000279	7/28/2016 13:31:00	0
		7/28/2016 13:32:00	0.9057000279	7/28/2016 13:32:00	0
		7/28/2016 13:33:00	0.9057000279	7/28/2016 13:33:00	0
		7/28/2016 13:34:00	0.9057000279	7/28/2016 13:34:00	0
		7/28/2016 13:35:00	0.9057000279	7/28/2016 13:35:00	0
		7/28/2016 13:36:00	0.9057000279	7/28/2016 13:36:00	0
		7/28/2016 13:37:00	0.9057000279	7/28/2016 13:37:00	0
		7/28/2016 13:38:00	0.9057000279	7/28/2016 13:38:00	0
		7/28/2016 13:39:00	0.9057000279	7/28/2016 13:39:00	0
		7/28/2016 13:40:00	0.9057000279	7/28/2016 13:40:00	0
		7/28/2016 13:41:00	0.9057000279	7/28/2016 13:41:00	0
		7/28/2016 13:42:00	0.9057000279	7/28/2016 13:42:00	0
		7/28/2016 13:43:00	0.9057000279	7/28/2016 13:43:00	0
		7/28/2016 13:44:00	0.9057000279	7/28/2016 13:44:00	0
		7/28/2016 13:45:00	0.9057000279	7/28/2016 13:45:00	0
		7/28/2016 13:46:00	0.9057000279	7/28/2016 13:46:00	0
		7/28/2016 13:47:00	0.9057000279	7/28/2016 13:47:00	0
		7/28/2016 13:48:00	0.9057000279	7/28/2016 13:48:00	0
		7/28/2016 13:49:00	0.9057000279	7/28/2016 13:49:00	0
		7/28/2016 13:50:00	0.9057000279	7/28/2016 13:50:00	0
		7/28/2016 13:51:00	0.9962700009	7/28/2016 13:51:00	0
		7/28/2016 13:52:00	0.9057000279	7/28/2016 13:52:00	0
		7/28/2016 13:53:00	0.9057000279	7/28/2016 13:53:00	0
		7/28/2016 13:54:00	0.9057000279	7/28/2016 13:54:00	0
		7/28/2016 13:55:00	0.9057000279	7/28/2016 13:55:00	0
		7/28/2016 13:56:00	0.9057000279	7/28/2016 13:56:00	0
		7/28/2016 13:57:00	0.9057000279	7/28/2016 13:57:00	0
		7/28/2016 13:58:00	0.9057000279	7/28/2016 13:58:00	0
		7/28/2016 13:59:00	0.9057000279	7/28/2016 13:59:00	0
		7/28/2016 14:00:00	0.9057000279	7/28/2016 14:00:00	0
		7/28/2016 14:01:00	0.9057000279	7/28/2016 14:01:00	0
		7/28/2016 14:02:00	0.9057000279	7/28/2016 14:02:00	0
		7/28/2016 14:03:00	0.9057000279	7/28/2016 14:03:00	0
		7/28/2016 14:04:00	0.9057000279	7/28/2016 14:04:00	0
		7/28/2016 14:05:00	0.9057000279	7/28/2016 14:05:00	0
		7/28/2016 14:06:00	0.9962700009	7/28/2016 14:06:00	0
		7/28/2016 14:07:00	0.9962700009	7/28/2016 14:07:00	0
		7/28/2016 14:08:00	0.9057000279	7/28/2016 14:08:00	0
		7/28/2016 14:09:00	0.9057000279	7/28/2016 14:09:00	0
		7/28/2016 14:10:00	0.9057000279	7/28/2016 14:10:00	0
		7/28/2016 14:11:00	0.9962700009	7/28/2016 14:11:00	0
		7/28/2016 14:12:00	0.9057000279	7/28/2016 14:12:00	0
		7/28/2016 14:13:00	0.9962700009	7/28/2016 14:13:00	0
		7/28/2016 14:14:00	3.0793800354	7/28/2016 14:14:00	29
		7/28/2016 14:15:00	7.0644598007	7/28/2016 14:15:00	82
		7/28/2016 14:16:00	0.9057000279	7/28/2016 14:16:00	0
		7/28/2016 14:17:00	0.9057000279	7/28/2016 14:17:00	0
		7/28/2016 14:18:00	0.9057000279	7/28/2016 14:18:00	0
		7/28/2016 14:19:00	2.1736800671	7/28/2016 14:19:00	6
		7/28/2016 14:20:00	0.9962700009	7/28/2016 14:20:00	0
		7/28/2016 14:21:00	0.9962700009	7/28/2016 14:21:00	0
		7/28/2016 14:22:00	0.9057000279	7/28/2016 14:22:00	0
		7/28/2016 14:23:00	0.9962700009	7/28/2016 14:23:00	0
		7/28/2016 14:24:00	2.354820013	7/28/2016 14:24:00	12
		7/28/2016 14:25:00	2.717099905	7/28/2016 14:25:00	21
		7/28/2016 14:26:00	4.3473601341	7/28/2016 14:26:00	73
		7/28/2016 14:27:00	7.4267401695	7/28/2016 14:27:00	118
		7/28/2016 14:28:00	5.6153402328	7/28/2016 14:28:00	100
		7/28/2016 14:29:00	6.7021799088	7/28/2016 14:29:00	114
		7/28/2016 14:30:00	6.7021799088	7/28/2016 14:30:00	114
		7/28/2016 14:31:00	5.9776201248	7/28/2016 14:31:00	94
		7/28/2016 14:32:00	4.1662201881	7/28/2016 14:32:00	69
		7/28/2016 14:33:00	3.6228001118	7/28/2016 14:33:00	49
		7/28/2016 14:34:00	5.43419981	7/28/2016 14:34:00	90
		7/28/2016 14:35:00	6.8833198547	7/28/2016 14:35:00	121
		7/28/2016 14:36:00	5.6153402328	7/28/2016 14:36:00	93
		7/28/2016 14:37:00	5.7964801788	7/28/2016 14:37:00	97
		7/28/2016 14:38:00	3.4416599274	7/28/2016 14:38:00	86
		7/28/2016 14:39:00	0.9962700009	7/28/2016 14:39:00	0
		7/28/2016 14:40:00	0.9962700009	7/28/2016 14:40:00	0
		7/28/2016 14:41:00	0.9962700009	7/28/2016 14:41:00	0
		7/28/2016 14:42:00	0.9962700009	7/28/2016 14:42:00	0
		7/28/2016 14:43:00	2.535959959	7/28/2016 14:43:00	13
		7/28/2016 14:44:00	0.9057000279	7/28/2016 14:44:00	0
		7/28/2016 14:45:00	0.9057000279	7/28/2016 14:45:00	0
		7/28/2016 14:46:00	3.9850800037	7/28/2016 14:46:00	65
		7/28/2016 14:47:00	2.717099905	7/28/2016 14:47:00	24
		7/28/2016 14:48:00	0.9057000279	7/28/2016 14:48:00	0
		7/28/2016 14:49:00	0.9057000279	7/28/2016 14:49:00	0
		7/28/2016 14:50:00	4.3473601341	7/28/2016 14:50:00	72
		7/28/2016 14:51:00	2.717099905	7/28/2016 14:51:00	20
		7/28/2016 14:52:00	0.9962700009	7/28/2016 14:52:00	0
		7/28/2016 14:53:00	0.9962700009	7/28/2016 14:53:00	0
		7/28/2016 14:54:00	0.9962700009	7/28/2016 14:54:00	0
		7/28/2016 14:55:00	0.9962700009	7/28/2016 14:55:00	0
		7/28/2016 14:56:00	0.9057000279	7/28/2016 14:56:00	0
		7/28/2016 14:57:00	0.9057000279	7/28/2016 14:57:00	0
		7/28/2016 14:58:00	0.9057000279	7/28/2016 14:58:00	0
		7/28/2016 14:59:00	0.9057000279	7/28/2016 14:59:00	0
		7/28/2016 15:00:00	0.9057000279	7/28/2016 15:00:00	0
		7/28/2016 15:01:00	0.9057000279	7/28/2016 15:01:00	0
		7/28/2016 15:02:00	0.9057000279	7/28/2016 15:02:00	0
		7/28/2016 15:03:00	0.9057000279	7/28/2016 15:03:00	0
		7/28/2016 15:04:00	0.9057000279	7/28/2016 15:04:00	0
		7/28/2016 15:05:00	0.9057000279	7/28/2016 15:05:00	0
		7/28/2016 15:06:00	0.9057000279	7/28/2016 15:06:00	0
		7/28/2016 15:07:00	0.9057000279	7/28/2016 15:07:00	0
		7/28/2016 15:08:00	0.9057000279	7/28/2016 15:08:00	0
		7/28/2016 15:09:00	0.9057000279	7/28/2016 15:09:00	0
		7/28/2016 15:10:00	0.9057000279	7/28/2016 15:10:00	0
		7/28/2016 15:11:00	0.9057000279	7/28/2016 15:11:00	0
		7/28/2016 15:12:00	0.9057000279	7/28/2016 15:12:00	0
		7/28/2016 15:13:00	0.9057000279	7/28/2016 15:13:00	0
		7/28/2016 15:14:00	0.9057000279	7/28/2016 15:14:00	0
		7/28/2016 15:15:00	0.9057000279	7/28/2016 15:15:00	0
		7/28/2016 15:16:00	0.9057000279	7/28/2016 15:16:00	0
		7/28/2016 15:17:00	0.9057000279	7/28/2016 15:17:00	0
		7/28/2016 15:18:00	0.9057000279	7/28/2016 15:18:00	0
		7/28/2016 15:19:00	0.9057000279	7/28/2016 15:19:00	0
		7/28/2016 15:20:00	0.9057000279	7/28/2016 15:20:00	0
		7/28/2016 15:21:00	0.9057000279	7/28/2016 15:21:00	0
		7/28/2016 15:22:00	0.9057000279	7/28/2016 15:22:00	0
		7/28/2016 15:23:00	0.9057000279	7/28/2016 15:23:00	0
		7/28/2016 15:24:00	0.9057000279	7/28/2016 15:24:00	0
		7/28/2016 15:25:00	0.9057000279	7/28/2016 15:25:00	0
		7/28/2016 15:26:00	0.9057000279	7/28/2016 15:26:00	0
		7/28/2016 15:27:00	0.9057000279	7/28/2016 15:27:00	0
		7/28/2016 15:28:00	0.9057000279	7/28/2016 15:28:00	0
		7/28/2016 15:29:00	0.9057000279	7/28/2016 15:29:00	0
		7/28/2016 15:30:00	0.9057000279	7/28/2016 15:30:00	0
		7/28/2016 15:31:00	0.9057000279	7/28/2016 15:31:00	0
		7/28/2016 15:32:00	0.9057000279	7/28/2016 15:32:00	0
		7/28/2016 15:33:00	0.9057000279	7/28/2016 15:33:00	0
		7/28/2016 15:34:00	0.9057000279	7/28/2016 15:34:00	0
		7/28/2016 15:35:00	0.9057000279	7/28/2016 15:35:00	0
		7/28/2016 15:36:00	0.9057000279	7/28/2016 15:36:00	0
		7/28/2016 15:37:00	0.9057000279	7/28/2016 15:37:00	0
		7/28/2016 15:38:00	0.9057000279	7/28/2016 15:38:00	0
		7/28/2016 15:39:00	0.9057000279	7/28/2016 15:39:00	0
		7/28/2016 15:40:00	0.9962700009	7/28/2016 15:40:00	0
		7/28/2016 15:41:00	0.9057000279	7/28/2016 15:41:00	0
		7/28/2016 15:42:00	0.9057000279	7/28/2016 15:42:00	0
		7/28/2016 15:43:00	0.9057000279	7/28/2016 15:43:00	0
		7/28/2016 15:44:00	0.9057000279	7/28/2016 15:44:00	0
		7/28/2016 15:45:00	0.9057000279	7/28/2016 15:45:00	0
		7/28/2016 15:46:00	0.9057000279	7/28/2016 15:46:00	0
		7/28/2016 15:47:00	0.9057000279	7/28/2016 15:47:00	0
		7/28/2016 15:48:00	0.9057000279	7/28/2016 15:48:00	0
		7/28/2016 15:49:00	0.9057000279	7/28/2016 15:49:00	0
		7/28/2016 15:50:00	0.9057000279	7/28/2016 15:50:00	0
		7/28/2016 15:51:00	0.9057000279	7/28/2016 15:51:00	0
		7/28/2016 15:52:00	0.9057000279	7/28/2016 15:52:00	0
		7/28/2016 15:53:00	0.9057000279	7/28/2016 15:53:00	0
		7/28/2016 15:54:00	0.9057000279	7/28/2016 15:54:00	0
		7/28/2016 15:55:00	0.9057000279	7/28/2016 15:55:00	0
		7/28/2016 15:56:00	0.9057000279	7/28/2016 15:56:00	0
		7/28/2016 15:57:00	0.9057000279	7/28/2016 15:57:00	0
		7/28/2016 15:58:00	0.9057000279	7/28/2016 15:58:00	0
		7/28/2016 15:59:00	0.9057000279	7/28/2016 15:59:00	0
		7/28/2016 16:00:00	0.9057000279	7/28/2016 16:00:00	0
		7/28/2016 16:01:00	0.9057000279	7/28/2016 16:01:00	0
		7/28/2016 16:02:00	0.9057000279	7/28/2016 16:02:00	0
		7/28/2016 16:03:00	0.9057000279	7/28/2016 16:03:00	0
		7/28/2016 16:04:00	0.9057000279	7/28/2016 16:04:00	0
		7/28/2016 16:05:00	0.9057000279	7/28/2016 16:05:00	0
		7/28/2016 16:06:00	0.9057000279	7/28/2016 16:06:00	0
		7/28/2016 16:07:00	0.9057000279	7/28/2016 16:07:00	0
		7/28/2016 16:08:00	0.9057000279	7/28/2016 16:08:00	0
		7/28/2016 16:09:00	0.9057000279	7/28/2016 16:09:00	0
		7/28/2016 16:10:00	0.9057000279	7/28/2016 16:10:00	0
		7/28/2016 16:11:00	0.9057000279	7/28/2016 16:11:00	0
		7/28/2016 16:12:00	0.9057000279	7/28/2016 16:12:00	0
		7/28/2016 16:13:00	0.9057000279	7/28/2016 16:13:00	0
		7/28/2016 16:14:00	0.9057000279	7/28/2016 16:14:00	0
		7/28/2016 16:15:00	0.9057000279	7/28/2016 16:15:00	0
		7/28/2016 16:16:00	0.9057000279	7/28/2016 16:16:00	0
		7/28/2016 16:17:00	0.9057000279	7/28/2016 16:17:00	0
		7/28/2016 16:18:00	0.9057000279	7/28/2016 16:18:00	0
		7/28/2016 16:19:00	0.9057000279	7/28/2016 16:19:00	0
		7/28/2016 16:20:00	0.9057000279	7/28/2016 16:20:00	0
		7/28/2016 16:21:00	0.9057000279	7/28/2016 16:21:00	0
		7/28/2016 16:22:00	0.9057000279	7/28/2016 16:22:00	0
		7/28/2016 16:23:00	0.9057000279	7/28/2016 16:23:00	0
		7/28/2016 16:24:00	0.9057000279	7/28/2016 16:24:00	0
		7/28/2016 16:25:00	0.9057000279	7/28/2016 16:25:00	0
		7/28/2016 16:26:00	0.9057000279	7/28/2016 16:26:00	0
		7/28/2016 16:27:00	0.9057000279	7/28/2016 16:27:00	0
		7/28/2016 16:28:00	0.9057000279	7/28/2016 16:28:00	0
		7/28/2016 16:29:00	0.9057000279	7/28/2016 16:29:00	0
		7/28/2016 16:30:00	0.9057000279	7/28/2016 16:30:00	0
		7/28/2016 16:31:00	0.9057000279	7/28/2016 16:31:00	0
		7/28/2016 16:32:00	0.9057000279	7/28/2016 16:32:00	0
		7/28/2016 16:33:00	0.9057000279	7/28/2016 16:33:00	0
		7/28/2016 16:34:00	0.9057000279	7/28/2016 16:34:00	0
		7/28/2016 16:35:00	0.9057000279	7/28/2016 16:35:00	0
		7/28/2016 16:36:00	0.9057000279	7/28/2016 16:36:00	0
		7/28/2016 16:37:00	0.9057000279	7/28/2016 16:37:00	0
		7/28/2016 16:38:00	0.9057000279	7/28/2016 16:38:00	0
		7/28/2016 16:39:00	0.9057000279	7/28/2016 16:39:00	0
		7/28/2016 16:40:00	0.9057000279	7/28/2016 16:40:00	0
		7/28/2016 16:41:00	0.9057000279	7/28/2016 16:41:00	0
		7/28/2016 16:42:00	0.9057000279	7/28/2016 16:42:00	0
		7/28/2016 16:43:00	0.9057000279	7/28/2016 16:43:00	0
		7/28/2016 16:44:00	0.9057000279	7/28/2016 16:44:00	0
		7/28/2016 16:45:00	0.9057000279	7/28/2016 16:45:00	0
		7/28/2016 16:46:00	0.9057000279	7/28/2016 16:46:00	0
		7/28/2016 16:47:00	0.9057000279	7/28/2016 16:47:00	0
		7/28/2016 16:48:00	0.9057000279	7/28/2016 16:48:00	0
		7/28/2016 16:49:00	0.9057000279	7/28/2016 16:49:00	0
		7/28/2016 16:50:00	0.9057000279	7/28/2016 16:50:00	0
		7/28/2016 16:51:00	0.9057000279	7/28/2016 16:51:00	0
		7/28/2016 16:52:00	0.9057000279	7/28/2016 16:52:00	0
		7/28/2016 16:53:00	0.9057000279	7/28/2016 16:53:00	0
		7/28/2016 16:54:00	0.9057000279	7/28/2016 16:54:00	0
		7/28/2016 16:55:00	0.9057000279	7/28/2016 16:55:00	0
		7/28/2016 16:56:00	0.9057000279	7/28/2016 16:56:00	0
		7/28/2016 16:57:00	0.9057000279	7/28/2016 16:57:00	0
		7/28/2016 16:58:00	0.9057000279	7/28/2016 16:58:00	0
		7/28/2016 16:59:00	0.9057000279	7/28/2016 16:59:00	0
		7/28/2016 17:00:00	0.9057000279	7/28/2016 17:00:00	0
		7/28/2016 17:01:00	0.9057000279	7/28/2016 17:01:00	0
		7/28/2016 17:02:00	0.9057000279	7/28/2016 17:02:00	0
		7/28/2016 17:03:00	0.9057000279	7/28/2016 17:03:00	0
		7/28/2016 17:04:00	0.9057000279	7/28/2016 17:04:00	0
		7/28/2016 17:05:00	0.9057000279	7/28/2016 17:05:00	0
		7/28/2016 17:06:00	0.9057000279	7/28/2016 17:06:00	0
		7/28/2016 17:07:00	0.9057000279	7/28/2016 17:07:00	0
		7/28/2016 17:08:00	0.9057000279	7/28/2016 17:08:00	0
		7/28/2016 17:09:00	0.9057000279	7/28/2016 17:09:00	0
		7/28/2016 17:10:00	0.9057000279	7/28/2016 17:10:00	0
		7/28/2016 17:11:00	0.9057000279	7/28/2016 17:11:00	0
		7/28/2016 17:12:00	0.9057000279	7/28/2016 17:12:00	0
		7/28/2016 17:13:00	0.9057000279	7/28/2016 17:13:00	0
		7/28/2016 17:14:00	0.9057000279	7/28/2016 17:14:00	0
		7/28/2016 17:15:00	0.9057000279	7/28/2016 17:15:00	0
		7/28/2016 17:16:00	0.9057000279	7/28/2016 17:16:00	0
		7/28/2016 17:17:00	0.9057000279	7/28/2016 17:17:00	0
		7/28/2016 17:18:00	0.9057000279	7/28/2016 17:18:00	0
		7/28/2016 17:19:00	0.9057000279	7/28/2016 17:19:00	0
		7/28/2016 17:20:00	0.9057000279	7/28/2016 17:20:00	0
		7/28/2016 17:21:00	0.9057000279	7/28/2016 17:21:00	0
		7/28/2016 17:22:00	0.9057000279	7/28/2016 17:22:00	0
		7/28/2016 17:23:00	0.9057000279	7/28/2016 17:23:00	0
		7/28/2016 17:24:00	0.9057000279	7/28/2016 17:24:00	0
		7/28/2016 17:25:00	0.9057000279	7/28/2016 17:25:00	0
		7/28/2016 17:26:00	0.9057000279	7/28/2016 17:26:00	0
		7/28/2016 17:27:00	0.9057000279	7/28/2016 17:27:00	0
		7/28/2016 17:28:00	0.9057000279	7/28/2016 17:28:00	0
		7/28/2016 17:29:00	0.9057000279	7/28/2016 17:29:00	0
		7/28/2016 17:30:00	0.9057000279	7/28/2016 17:30:00	0
		7/28/2016 17:31:00	0.9057000279	7/28/2016 17:31:00	0
		7/28/2016 17:32:00	0.9057000279	7/28/2016 17:32:00	0
		7/28/2016 17:33:00	0.9057000279	7/28/2016 17:33:00	0
		7/28/2016 17:34:00	0.9057000279	7/28/2016 17:34:00	0
		7/28/2016 17:35:00	0.9057000279	7/28/2016 17:35:00	0
		7/28/2016 17:36:00	0.9057000279	7/28/2016 17:36:00	0
		7/28/2016 17:37:00	0.9057000279	7/28/2016 17:37:00	0
		7/28/2016 17:38:00	0.9057000279	7/28/2016 17:38:00	0
		7/28/2016 17:39:00	0.9057000279	7/28/2016 17:39:00	0
		7/28/2016 17:40:00	0.9057000279	7/28/2016 17:40:00	0
		7/28/2016 17:41:00	0.9057000279	7/28/2016 17:41:00	0
		7/28/2016 17:42:00	0.9057000279	7/28/2016 17:42:00	0
		7/28/2016 17:43:00	0.9057000279	7/28/2016 17:43:00	0
		7/28/2016 17:44:00	0.9057000279	7/28/2016 17:44:00	0
		7/28/2016 17:45:00	0.9057000279	7/28/2016 17:45:00	0
		7/28/2016 17:46:00	0.9057000279	7/28/2016 17:46:00	0
		7/28/2016 17:47:00	0.9057000279	7/28/2016 17:47:00	0
		7/28/2016 17:48:00	0.9057000279	7/28/2016 17:48:00	0
		7/28/2016 17:49:00	0.9057000279	7/28/2016 17:49:00	0
		7/28/2016 17:50:00	0.9057000279	7/28/2016 17:50:00	0
		7/28/2016 17:51:00	0.9057000279	7/28/2016 17:51:00	0
		7/28/2016 17:52:00	0.9057000279	7/28/2016 17:52:00	0
		7/28/2016 17:53:00	0.9057000279	7/28/2016 17:53:00	0
		7/28/2016 17:54:00	0.9057000279	7/28/2016 17:54:00	0
		7/28/2016 17:55:00	0.9057000279	7/28/2016 17:55:00	0
		7/28/2016 17:56:00	0.9057000279	7/28/2016 17:56:00	0
		7/28/2016 17:57:00	0.9057000279	7/28/2016 17:57:00	0
		7/28/2016 17:58:00	0.9057000279	7/28/2016 17:58:00	0
		7/28/2016 17:59:00	0.9057000279	7/28/2016 17:59:00	0
		7/28/2016 18:00:00	0.9057000279	7/28/2016 18:00:00	0
		7/28/2016 18:01:00	0.9057000279	7/28/2016 18:01:00	0
		7/28/2016 18:02:00	0.9057000279	7/28/2016 18:02:00	0
		7/28/2016 18:03:00	0.9057000279	7/28/2016 18:03:00	0
		7/28/2016 18:04:00	0.9057000279	7/28/2016 18:04:00	0
		7/28/2016 18:05:00	0.9057000279	7/28/2016 18:05:00	0
		7/28/2016 18:06:00	0.9057000279	7/28/2016 18:06:00	0
		7/28/2016 18:07:00	0.9057000279	7/28/2016 18:07:00	0
		7/28/2016 18:08:00	0.9057000279	7/28/2016 18:08:00	0
		7/28/2016 18:09:00	0.9057000279	7/28/2016 18:09:00	0
		7/28/2016 18:10:00	0.9057000279	7/28/2016 18:10:00	0
		7/28/2016 18:11:00	0.9057000279	7/28/2016 18:11:00	0
		7/28/2016 18:12:00	0.9057000279	7/28/2016 18:12:00	0
		7/28/2016 18:13:00	0.9057000279	7/28/2016 18:13:00	0
		7/28/2016 18:14:00	0.9057000279	7/28/2016 18:14:00	0
		7/28/2016 18:15:00	0.9057000279	7/28/2016 18:15:00	0
		7/28/2016 18:16:00	0.9057000279	7/28/2016 18:16:00	0
		7/28/2016 18:17:00	0.9057000279	7/28/2016 18:17:00	0
		7/28/2016 18:18:00	0.9057000279	7/28/2016 18:18:00	0
		7/28/2016 18:19:00	0.9057000279	7/28/2016 18:19:00	0
		7/28/2016 18:20:00	0.9057000279	7/28/2016 18:20:00	0
		7/28/2016 18:21:00	0.9057000279	7/28/2016 18:21:00	0
		7/28/2016 18:22:00	0.9057000279	7/28/2016 18:22:00	0
		7/28/2016 18:23:00	0.9057000279	7/28/2016 18:23:00	0
		7/28/2016 18:24:00	0.9057000279	7/28/2016 18:24:00	0
		7/28/2016 18:25:00	0.9057000279	7/28/2016 18:25:00	0
		7/28/2016 18:26:00	0.9057000279	7/28/2016 18:26:00	0
		7/28/2016 18:27:00	0.9057000279	7/28/2016 18:27:00	0
		7/28/2016 18:28:00	0.9057000279	7/28/2016 18:28:00	0
		7/28/2016 18:29:00	0.9057000279	7/28/2016 18:29:00	0
		7/28/2016 18:30:00	0.9057000279	7/28/2016 18:30:00	0
		7/28/2016 18:31:00	0.9057000279	7/28/2016 18:31:00	0
		7/28/2016 18:32:00	0.9057000279	7/28/2016 18:32:00	0
		7/28/2016 18:33:00	0.9057000279	7/28/2016 18:33:00	0
		7/28/2016 18:34:00	0.9057000279	7/28/2016 18:34:00	0
		7/28/2016 18:35:00	0.9057000279	7/28/2016 18:35:00	0
		7/28/2016 18:36:00	0.9057000279	7/28/2016 18:36:00	0
		7/28/2016 18:37:00	0.9057000279	7/28/2016 18:37:00	0
		7/28/2016 18:38:00	0.9057000279	7/28/2016 18:38:00	0
		7/28/2016 18:39:00	0.9057000279	7/28/2016 18:39:00	0
		7/28/2016 18:40:00	0.9057000279	7/28/2016 18:40:00	0
		7/28/2016 18:41:00	0.9057000279	7/28/2016 18:41:00	0
		7/28/2016 18:42:00	0.9057000279	7/28/2016 18:42:00	0
		7/28/2016 18:43:00	0.9057000279	7/28/2016 18:43:00	0
		7/28/2016 18:44:00	0.9057000279	7/28/2016 18:44:00	0
		7/28/2016 18:45:00	0.9057000279	7/28/2016 18:45:00	0
		7/28/2016 18:46:00	0.9057000279	7/28/2016 18:46:00	0
		7/28/2016 18:47:00	0.9057000279	7/28/2016 18:47:00	0
		7/28/2016 18:48:00	0.9057000279	7/28/2016 18:48:00	0
		7/28/2016 18:49:00	0.9057000279	7/28/2016 18:49:00	0
		7/28/2016 18:50:00	0.9057000279	7/28/2016 18:50:00	0
		7/28/2016 18:51:00	0.9057000279	7/28/2016 18:51:00	0
		7/28/2016 18:52:00	0.9057000279	7/28/2016 18:52:00	0
		7/28/2016 18:53:00	0.9057000279	7/28/2016 18:53:00	0
		7/28/2016 18:54:00	0.9057000279	7/28/2016 18:54:00	0
		7/28/2016 18:55:00	0.9057000279	7/28/2016 18:55:00	0
		7/28/2016 18:56:00	0.9057000279	7/28/2016 18:56:00	0
		7/28/2016 18:57:00	0.9057000279	7/28/2016 18:57:00	0
		7/28/2016 18:58:00	0.9057000279	7/28/2016 18:58:00	0
		7/28/2016 18:59:00	0.9057000279	7/28/2016 18:59:00	0
		7/28/2016 19:00:00	0.9057000279	7/28/2016 19:00:00	0
		7/28/2016 19:01:00	0.9057000279	7/28/2016 19:01:00	0
		7/28/2016 19:02:00	0.9057000279	7/28/2016 19:02:00	0
